"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Median Household Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","48005000301","TX","48005000301","=""48005000301""","71087","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005000302","TX","48005000302","=""48005000302""","65985","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005000400","TX","48005000400","=""48005000400""","42004","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005000500","TX","48005000500","=""48005000500""","26089","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005000600","TX","48005000600","=""48005000600""","48250","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005000700","TX","48005000700","=""48005000700""","33073","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005000800","TX","48005000800","=""48005000800""","59538","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005000902","TX","48005000902","=""48005000902""","52500","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005000903","TX","48005000903","=""48005000903""","59276","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005000904","TX","48005000904","=""48005000904""","65896","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005001001","TX","48005001001","=""48005001001""","41786","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005001002","TX","48005001002","=""48005001002""","64375","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005001101","TX","48005001101","=""48005001101""","59412","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005001102","TX","48005001102","=""48005001102""","48042","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005001200","TX","48005001200","=""48005001200""","37900","2017-2021","2020","Census","Texas (State)"
"Census Tract","48005001300","TX","48005001300","=""48005001300""","44524","2017-2021","2020","Census","Texas (State)"
"Census Tract","48007950101","TX","48007950101","=""48007950101""","36880","2017-2021","2020","Census","Texas (State)"
"Census Tract","48007950102","TX","48007950102","=""48007950102""","52941","2017-2021","2020","Census","Texas (State)"
"Census Tract","48007950103","TX","48007950103","=""48007950103""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48007950200","TX","48007950200","=""48007950200""","57917","2017-2021","2020","Census","Texas (State)"
"Census Tract","48007950301","TX","48007950301","=""48007950301""","30625","2017-2021","2020","Census","Texas (State)"
"Census Tract","48007950302","TX","48007950302","=""48007950302""","84964","2017-2021","2020","Census","Texas (State)"
"Census Tract","48007950400","TX","48007950400","=""48007950400""","36840","2017-2021","2020","Census","Texas (State)"
"Census Tract","48007950501","TX","48007950501","=""48007950501""","47761","2017-2021","2020","Census","Texas (State)"
"Census Tract","48007950502","TX","48007950502","=""48007950502""","56460","2017-2021","2020","Census","Texas (State)"
"Census Tract","48007950503","TX","48007950503","=""48007950503""","70250","2017-2021","2020","Census","Texas (State)"
"Census Tract","48007990000","TX","48007990000","=""48007990000""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48009020100","TX","48009020100","=""48009020100""","90903","2017-2021","2020","Census","Texas (State)"
"Census Tract","48009020200","TX","48009020200","=""48009020200""","56735","2017-2021","2020","Census","Texas (State)"
"Census Tract","48009020300","TX","48009020300","=""48009020300""","58261","2017-2021","2020","Census","Texas (State)"
"Census Tract","48011950100","TX","48011950100","=""48011950100""","71136","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960101","TX","48013960101","=""48013960101""","54738","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960102","TX","48013960102","=""48013960102""","66186","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960203","TX","48013960203","=""48013960203""","52768","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960204","TX","48013960204","=""48013960204""","92917","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960205","TX","48013960205","=""48013960205""","58750","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960206","TX","48013960206","=""48013960206""","61720","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960300","TX","48013960300","=""48013960300""","55367","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960401","TX","48013960401","=""48013960401""","64821","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960403","TX","48013960403","=""48013960403""","39199","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960404","TX","48013960404","=""48013960404""","86855","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960500","TX","48013960500","=""48013960500""","42375","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960601","TX","48013960601","=""48013960601""","62330","2017-2021","2020","Census","Texas (State)"
"Census Tract","48013960602","TX","48013960602","=""48013960602""","71338","2017-2021","2020","Census","Texas (State)"
"Census Tract","48015760100","TX","48015760100","=""48015760100""","36687","2017-2021","2020","Census","Texas (State)"
"Census Tract","48015760201","TX","48015760201","=""48015760201""","53077","2017-2021","2020","Census","Texas (State)"
"Census Tract","48015760202","TX","48015760202","=""48015760202""","66181","2017-2021","2020","Census","Texas (State)"
"Census Tract","48015760301","TX","48015760301","=""48015760301""","72073","2017-2021","2020","Census","Texas (State)"
"Census Tract","48015760302","TX","48015760302","=""48015760302""","82938","2017-2021","2020","Census","Texas (State)"
"Census Tract","48015760400","TX","48015760400","=""48015760400""","84519","2017-2021","2020","Census","Texas (State)"
"Census Tract","48015760501","TX","48015760501","=""48015760501""","75843","2017-2021","2020","Census","Texas (State)"
"Census Tract","48015760502","TX","48015760502","=""48015760502""","58780","2017-2021","2020","Census","Texas (State)"
"Census Tract","48017950101","TX","48017950101","=""48017950101""","64375","2017-2021","2020","Census","Texas (State)"
"Census Tract","48017950102","TX","48017950102","=""48017950102""","62426","2017-2021","2020","Census","Texas (State)"
"Census Tract","48019000101","TX","48019000101","=""48019000101""","64964","2017-2021","2020","Census","Texas (State)"
"Census Tract","48019000103","TX","48019000103","=""48019000103""","62398","2017-2021","2020","Census","Texas (State)"
"Census Tract","48019000104","TX","48019000104","=""48019000104""","71331","2017-2021","2020","Census","Texas (State)"
"Census Tract","48019000200","TX","48019000200","=""48019000200""","62235","2017-2021","2020","Census","Texas (State)"
"Census Tract","48019000301","TX","48019000301","=""48019000301""","61809","2017-2021","2020","Census","Texas (State)"
"Census Tract","48019000302","TX","48019000302","=""48019000302""","61548","2017-2021","2020","Census","Texas (State)"
"Census Tract","48019000400","TX","48019000400","=""48019000400""","76738","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950101","TX","48021950101","=""48021950101""","90498","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950102","TX","48021950102","=""48021950102""","92207","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950201","TX","48021950201","=""48021950201""","60602","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950202","TX","48021950202","=""48021950202""","95333","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950301","TX","48021950301","=""48021950301""","112775","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950302","TX","48021950302","=""48021950302""","69319","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950303","TX","48021950303","=""48021950303""","77146","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950401","TX","48021950401","=""48021950401""","69525","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950402","TX","48021950402","=""48021950402""","112524","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950403","TX","48021950403","=""48021950403""","67365","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950503","TX","48021950503","=""48021950503""","70000","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950504","TX","48021950504","=""48021950504""","75368","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950505","TX","48021950505","=""48021950505""","55639","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950506","TX","48021950506","=""48021950506""","60875","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950601","TX","48021950601","=""48021950601""","78119","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950602","TX","48021950602","=""48021950602""","66364","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950700","TX","48021950700","=""48021950700""","57857","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950803","TX","48021950803","=""48021950803""","83779","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950804","TX","48021950804","=""48021950804""","95046","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950805","TX","48021950805","=""48021950805""","73636","2017-2021","2020","Census","Texas (State)"
"Census Tract","48021950806","TX","48021950806","=""48021950806""","66159","2017-2021","2020","Census","Texas (State)"
"Census Tract","48023950301","TX","48023950301","=""48023950301""","37056","2017-2021","2020","Census","Texas (State)"
"Census Tract","48023950302","TX","48023950302","=""48023950302""","44955","2017-2021","2020","Census","Texas (State)"
"Census Tract","48025950100","TX","48025950100","=""48025950100""","61186","2017-2021","2020","Census","Texas (State)"
"Census Tract","48025950201","TX","48025950201","=""48025950201""","69375","2017-2021","2020","Census","Texas (State)"
"Census Tract","48025950203","TX","48025950203","=""48025950203""","50988","2017-2021","2020","Census","Texas (State)"
"Census Tract","48025950204","TX","48025950204","=""48025950204""","66220","2017-2021","2020","Census","Texas (State)"
"Census Tract","48025950300","TX","48025950300","=""48025950300""","59353","2017-2021","2020","Census","Texas (State)"
"Census Tract","48025950400","TX","48025950400","=""48025950400""","28750","2017-2021","2020","Census","Texas (State)"
"Census Tract","48025950501","TX","48025950501","=""48025950501""","44083","2017-2021","2020","Census","Texas (State)"
"Census Tract","48025950502","TX","48025950502","=""48025950502""","36087","2017-2021","2020","Census","Texas (State)"
"Census Tract","48025950600","TX","48025950600","=""48025950600""","38167","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020101","TX","48027020101","=""48027020101""","58153","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020102","TX","48027020102","=""48027020102""","74916","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020201","TX","48027020201","=""48027020201""","105847","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020203","TX","48027020203","=""48027020203""","74269","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020204","TX","48027020204","=""48027020204""","50474","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020301","TX","48027020301","=""48027020301""","88838","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020302","TX","48027020302","=""48027020302""","80031","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020401","TX","48027020401","=""48027020401""","45399","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020402","TX","48027020402","=""48027020402""","46191","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020500","TX","48027020500","=""48027020500""","56019","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020600","TX","48027020600","=""48027020600""","57946","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020701","TX","48027020701","=""48027020701""","18554","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020702","TX","48027020702","=""48027020702""","27182","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020800","TX","48027020800","=""48027020800""","21951","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027020900","TX","48027020900","=""48027020900""","24783","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021000","TX","48027021000","=""48027021000""","40774","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021101","TX","48027021101","=""48027021101""","56402","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021102","TX","48027021102","=""48027021102""","37035","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021201","TX","48027021201","=""48027021201""","54153","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021202","TX","48027021202","=""48027021202""","47840","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021203","TX","48027021203","=""48027021203""","44300","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021301","TX","48027021301","=""48027021301""","59609","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021302","TX","48027021302","=""48027021302""","73750","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021304","TX","48027021304","=""48027021304""","54581","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021305","TX","48027021305","=""48027021305""","85139","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021400","TX","48027021400","=""48027021400""","77606","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021501","TX","48027021501","=""48027021501""","38750","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021502","TX","48027021502","=""48027021502""","91553","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021601","TX","48027021601","=""48027021601""","38846","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021602","TX","48027021602","=""48027021602""","29531","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021701","TX","48027021701","=""48027021701""","82982","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021702","TX","48027021702","=""48027021702""","50625","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021801","TX","48027021801","=""48027021801""","51071","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021802","TX","48027021802","=""48027021802""","102539","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021901","TX","48027021901","=""48027021901""","45491","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021905","TX","48027021905","=""48027021905""","80779","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021906","TX","48027021906","=""48027021906""","93516","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021907","TX","48027021907","=""48027021907""","75778","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027021908","TX","48027021908","=""48027021908""","89417","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022001","TX","48027022001","=""48027022001""","31429","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022002","TX","48027022002","=""48027022002""","74630","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022101","TX","48027022101","=""48027022101""","45234","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022103","TX","48027022103","=""48027022103""","56315","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022104","TX","48027022104","=""48027022104""","40928","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022105","TX","48027022105","=""48027022105""","45833","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022200","TX","48027022200","=""48027022200""","50041","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022300","TX","48027022300","=""48027022300""","37238","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022401","TX","48027022401","=""48027022401""","41879","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022402","TX","48027022402","=""48027022402""","105660","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022403","TX","48027022403","=""48027022403""","64450","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022405","TX","48027022405","=""48027022405""","54345","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022406","TX","48027022406","=""48027022406""","75357","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022407","TX","48027022407","=""48027022407""","63800","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022501","TX","48027022501","=""48027022501""","41540","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022503","TX","48027022503","=""48027022503""","52976","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022504","TX","48027022504","=""48027022504""","75359","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022600","TX","48027022600","=""48027022600""","29110","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022801","TX","48027022801","=""48027022801""","28880","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027022900","TX","48027022900","=""48027022900""","30694","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023001","TX","48027023001","=""48027023001""","71571","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023002","TX","48027023002","=""48027023002""","49375","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023103","TX","48027023103","=""48027023103""","36758","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023104","TX","48027023104","=""48027023104""","39788","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023109","TX","48027023109","=""48027023109""","52672","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023110","TX","48027023110","=""48027023110""","29720","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023111","TX","48027023111","=""48027023111""","55658","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023112","TX","48027023112","=""48027023112""","47359","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023113","TX","48027023113","=""48027023113""","54917","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023114","TX","48027023114","=""48027023114""","44476","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023115","TX","48027023115","=""48027023115""","78438","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023116","TX","48027023116","=""48027023116""","71302","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023117","TX","48027023117","=""48027023117""","52276","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023118","TX","48027023118","=""48027023118""","73088","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023201","TX","48027023201","=""48027023201""","79583","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023202","TX","48027023202","=""48027023202""","44055","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023203","TX","48027023203","=""48027023203""","51635","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023204","TX","48027023204","=""48027023204""","67083","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023301","TX","48027023301","=""48027023301""","89034","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023302","TX","48027023302","=""48027023302""","74591","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023402","TX","48027023402","=""48027023402""","76523","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023404","TX","48027023404","=""48027023404""","85536","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023405","TX","48027023405","=""48027023405""","83568","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023406","TX","48027023406","=""48027023406""","89731","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027023500","TX","48027023500","=""48027023500""","27371","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027980001","TX","48027980001","=""48027980001""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027980002","TX","48027980002","=""48027980002""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48027980003","TX","48027980003","=""48027980003""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029110100","TX","48029110100","=""48029110100""","48776","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029110300","TX","48029110300","=""48029110300""","52456","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029110500","TX","48029110500","=""48029110500""","11351","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029110600","TX","48029110600","=""48029110600""","16411","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029110700","TX","48029110700","=""48029110700""","23646","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029111000","TX","48029111000","=""48029111000""","51823","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029111100","TX","48029111100","=""48029111100""","56125","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120100","TX","48029120100","=""48029120100""","82466","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120301","TX","48029120301","=""48029120301""","119767","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120302","TX","48029120302","=""48029120302""","211339","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120401","TX","48029120401","=""48029120401""","74926","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120402","TX","48029120402","=""48029120402""","250001","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120502","TX","48029120502","=""48029120502""","39595","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120503","TX","48029120503","=""48029120503""","36591","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120504","TX","48029120504","=""48029120504""","50682","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120601","TX","48029120601","=""48029120601""","55486","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120602","TX","48029120602","=""48029120602""","68608","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120701","TX","48029120701","=""48029120701""","64831","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120702","TX","48029120702","=""48029120702""","71339","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120800","TX","48029120800","=""48029120800""","116288","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120901","TX","48029120901","=""48029120901""","46714","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029120902","TX","48029120902","=""48029120902""","45712","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121000","TX","48029121000","=""48029121000""","52689","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121110","TX","48029121110","=""48029121110""","78084","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121111","TX","48029121111","=""48029121111""","66250","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121112","TX","48029121112","=""48029121112""","47625","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121115","TX","48029121115","=""48029121115""","84167","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121116","TX","48029121116","=""48029121116""","61510","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121117","TX","48029121117","=""48029121117""","67633","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121118","TX","48029121118","=""48029121118""","72656","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121119","TX","48029121119","=""48029121119""","72685","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121120","TX","48029121120","=""48029121120""","69126","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121121","TX","48029121121","=""48029121121""","115563","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121122","TX","48029121122","=""48029121122""","98428","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121123","TX","48029121123","=""48029121123""","54053","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121124","TX","48029121124","=""48029121124""","130368","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121203","TX","48029121203","=""48029121203""","40015","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121204","TX","48029121204","=""48029121204""","41292","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121205","TX","48029121205","=""48029121205""","50041","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121206","TX","48029121206","=""48029121206""","68789","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121300","TX","48029121300","=""48029121300""","73789","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121402","TX","48029121402","=""48029121402""","70147","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121403","TX","48029121403","=""48029121403""","43980","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121404","TX","48029121404","=""48029121404""","26126","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121501","TX","48029121501","=""48029121501""","80231","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121504","TX","48029121504","=""48029121504""","64471","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121505","TX","48029121505","=""48029121505""","58906","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121506","TX","48029121506","=""48029121506""","55262","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121507","TX","48029121507","=""48029121507""","66161","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121508","TX","48029121508","=""48029121508""","51676","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121601","TX","48029121601","=""48029121601""","50575","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121604","TX","48029121604","=""48029121604""","71331","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121605","TX","48029121605","=""48029121605""","64239","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121606","TX","48029121606","=""48029121606""","57378","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121701","TX","48029121701","=""48029121701""","68688","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121702","TX","48029121702","=""48029121702""","70183","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121802","TX","48029121802","=""48029121802""","71175","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121803","TX","48029121803","=""48029121803""","73046","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121804","TX","48029121804","=""48029121804""","47358","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121808","TX","48029121808","=""48029121808""","82227","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121809","TX","48029121809","=""48029121809""","74031","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121810","TX","48029121810","=""48029121810""","93897","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121811","TX","48029121811","=""48029121811""","71619","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121812","TX","48029121812","=""48029121812""","78199","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121813","TX","48029121813","=""48029121813""","81429","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121903","TX","48029121903","=""48029121903""","104342","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121904","TX","48029121904","=""48029121904""","107216","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121905","TX","48029121905","=""48029121905""","102929","2017-2021","2020","Census","Texas (State)"
"Census Tract","48029121906","TX","48029121906","=""48029121906""","84385","2017-2021","2020","Census","Texas (State)"
